chunk_id,text,source_type,label
tickets_revolut_034,"| Hi, I understand the frustration. Adding international beneficiaries requires additional verification under regulatory requirements. Could you confirm: which country is the beneficiary based in, and are you trying to send from a Standard or Premium account?",ticket,
tickets_revolut_035,| Beneficiary is in Romania. I'm on Standard. The thing is the same transfer worked fine 6 months ago to the same person.,ticket,
tickets_revolut_036,Nothing has changed on our end. | unresolved,ticket,
tickets_asana_001,TKT-001 | how-to | Hi — I just invited 8 people to my project and I'm not sure they know what to do next. Is there anything Asana sends them to help them get started? I don't want to have to walk each person through it manually.,ticket,
tickets_asana_002,"When you invite someone to a project, they receive an email with a link to join. Once they accept, they'll land on the project directly. Asana doesn't send a guided tour to new members by default, but you can share this getting-started guide with your team: [link].",ticket,
tickets_asana_003,You can also send a message from within Asana by using the Message button in the project header. Let us know if you have other questions! TKT-002 | bug | My recurring task keeps appearing on the wrong day.,ticket,
tickets_asana_004,I set it to recur weekly but it's showing up on Thursday instead of Monday. I've re-set it twice and it keeps doing this. | Thanks for reaching out!,ticket,
tickets_asana_005,"This is a known behavior — recurring tasks in Asana recur from the date they were completed, not from a fixed day of the week. So if the task was completed on a Thursday, the next instance appears the following Thursday. To get a Monday recurrence, you'd need to complete the task on a Monday (or adjust the due date on the newly created instance before completing it).",ticket,
tickets_asana_006,We understand this is confusing and have passed this feedback to our product team. Apologies for the friction! TKT-003 | how-to | How do I see all tasks that are overdue across all my projects at once?,ticket,
tickets_asana_007,"I've looked everywhere and can only see overdue tasks one project at a time. | Great question — you can do this with Advanced Search! Click the magnifying glass in the top bar, then click 'Advanced Search.'",ticket,
tickets_asana_008,"Set the filters: Due date = on or before today, Completion = Incomplete, and leave Assignee as 'Any.' This will return all overdue tasks across your workspace. You can also save this search for quick access in the future by clicking 'Save search' after running it.",ticket,
tickets_asana_009,TKT-004 | feature-request | Can you add a way for project admins to set default notification preferences for team members? Every time I add someone to a project they end up with all notifications on and then they mute everything because it's too much. I want to be able to set something reasonable as the default so new members don't immediately get overwhelmed.,ticket,
tickets_asana_010,"| Thank you for this suggestion! Default notification settings per project is not currently available, but it's a request we hear often. I've logged this as a feature request with your details attached.",ticket,
tickets_asana_011,"In the meantime, you can share our guide on managing notification preferences with new teammates so they can configure them right after joining. We appreciate you taking the time to write in! TKT-005 | how-to | What's the difference between 'Private' and 'Comment-only' access when I invite someone to a project?",ticket,
tickets_asana_012,The descriptions are confusing. | Happy to clarify! 'Private' refers to the visibility of the project itself — a private project is only visible to members who have been explicitly invited; it won't show up for anyone else in your organization.,ticket,
tickets_asana_013,"'Comment-only' is a permission level for individual members — it means the person can view tasks and leave comments, but cannot create, edit, or delete tasks. You can use both together: a private project where some members have comment-only access. TKT-006 | bug | I duplicated a project to use it as a template for a new project but the copy brought over all the completed tasks.",ticket,
tickets_asana_014,"I only wanted the incomplete tasks and the structure. Is there a setting I missed? | When you duplicate a project in Asana, there is an option to choose what gets copied — tasks, members, and task assignments.",ticket,
tickets_asana_015,"However, filtering by completion status (i.e., only copying incomplete tasks) is not currently an option in the duplication flow. The workaround is to duplicate the project, then manually delete the completed tasks in the copy, or to convert your project into a proper Template (available on Premium and above) which gives you more control over what's included. Sorry for the inconvenience!",ticket,
tickets_asana_016,TKT-007 | complaint | I've submitted two feature requests in the past year and both times I get the same copy-paste response saying you've 'logged my feedback.' Is there any way to actually track the status of feature requests? I have no idea if anything is being considered.,ticket,
tickets_asana_017,"| I completely understand the frustration, and I want to be transparent with you: we don't currently have a public roadmap where individual feature requests are tracked and visible to users. Your feedback does go to our product team and they review high-volume requests when prioritizing. I know that's not the visibility you're looking for.",ticket,
